,chunk,feature,importance_gain,importance_split,auc_train,auc_valid
15393,17,f102_approved_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_mean,298.85827,20,0.83987,0.76807
15394,17,f101_nyg_low_normal_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_min,298.53342,24,0.83987,0.76807
15392,17,f101_approved_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,299.02656,25,0.83987,0.76807
15371,17,f104_nyg_low_normal_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_max,315.6631,21,0.83987,0.76807
15367,17,f101_active_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,319.67214,28,0.83987,0.76807
15488,17,f102_approved_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_mean,228.40295,19,0.83987,0.76807
15267,17,f101_completed_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_std,411.32206,25,0.83987,0.76807
15487,17,f102_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_pctchange_max,228.71047,20,0.83987,0.76807
15261,17,f101_nyg_low_normal_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_std,418.43006,21,0.83987,0.76807
15262,17,f101_completed_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_pctchange_mean,417.85529,26,0.83987,0.76807
15489,17,f101_refused_AMT_GOODS_PRICE_s_app_AMT_CREDIT_diff_min,227.97362,18,0.83987,0.76807
15490,17,f103_approved_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_mean,227.90135,19,0.83987,0.76807
15493,17,f101_nyg_low_normal_AMT_CREDIT_d_AMT_ANNUITY_std_div_mean,226.07017,18,0.83987,0.76807
15444,17,f104_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_max,257.84322,17,0.83987,0.76807
15312,17,f101_approved_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_pctchange_std,368.49156,22,0.83987,0.76807
15316,17,f101_nyg_middle_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_max,364.79946,32,0.83987,0.76807
15318,17,f103_refused_AMT_ANNUITY_d_app_AMT_ANNUITY_diff_mean,364.65936,18,0.83987,0.76807
15311,17,f101_active_AMT_CREDIT_s_app_AMT_GOODS_PRICE_max_div_min,369.24749,28,0.83987,0.76807
15518,17,f101_nyg_low_normal_NAME_CASH_LOAN_PURPOSE_XNA_mean,203.17698,14,0.83987,0.76807
15519,17,f103_nyg_middle_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_max,202.86106,16,0.83987,0.76807
15098,17,f107_future_payment_12m,796.63601,57,0.83987,0.76807
15099,17,f103_completed_AMT_CREDIT_s_app_AMT_CREDIT_mean,795.84851,48,0.83987,0.76807
15100,17,f001_EXT_SOURCES_2-1-3,794.39945,50,0.83987,0.76807
15562,17,f101_completed_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_max_div_min,176.63913,11,0.83987,0.76807
15096,17,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_EMPLOYED_min,809.41193,52,0.83987,0.76807
15094,17,f101_active_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_mean,815.08107,52,0.83987,0.76807
15399,17,f101_nyg_high_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_mean,294.47378,22,0.83987,0.76807
15088,17,f101_completed_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_EMPLOYED_std_div_mean,851.20285,53,0.83987,0.76807
15092,17,f101_nyg_low_normal_DAYS_LAST_DUE_d_app_DAYS_REGISTRATION_max,825.97263,57,0.83987,0.76807
15395,17,f101_nyg_high_DAYS_TERMINATION_s_DAYS_DECISIONS_max_div_min,296.58927,22,0.83987,0.76807
15492,17,f102_approved_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_max,226.4436,20,0.83987,0.76807
15257,17,f101_completed_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_mean,421.32066,33,0.83987,0.76807
15251,17,f102_completed_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,427.85329,20,0.83987,0.76807
15252,17,f101_nyg_high_DAYS_LAST_DUE_d_app_DAYS_EMPLOYED_std,427.62078,33,0.83987,0.76807
15494,17,f103_approved_cnt_unpaid_std,224.06101,13,0.83987,0.76807
15256,17,f103_nyg_high_DAYS_DECISION_d_app_DAYS_EMPLOYED_mean,425.1058,16,0.83987,0.76807
15253,17,f101_nyg_high_CHANNEL_TYPE_Stone_mean,425.62437,21,0.83987,0.76807
15255,17,f101_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_mean,425.38804,35,0.83987,0.76807
15321,17,f102_nyg_middle_AMT_CREDIT_mean,362.9473,29,0.83987,0.76807
15323,17,f103_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,362.63214,28,0.83987,0.76807
15495,17,f103_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_mean,220.5213,16,0.83987,0.76807
15249,17,f103_active_DAYS_FIRST_DUE_d_app_DAYS_REGISTRATION_mean,433.38326,26,0.83987,0.76807
15250,17,f101_nyg_high_DAYS_DECISION_d_app_DAYS_BIRTH_std,432.78426,34,0.83987,0.76807
15314,17,f103_nyg_high_SELLERPLACE_AREA_mean,366.30017,12,0.83987,0.76807
15320,17,f102_refused_DAYS_DECISION_d_app_DAYS_EMPLOYED_std,362.9642,23,0.83987,0.76807
15109,17,f102_refused_NAME_CONTRACT_TYPE_Consumer_loans_mean,756.09066,30,0.83987,0.76807
15111,17,f101_refused_AMT_CREDIT_d_app_AMT_ANNUITY_min,751.19988,57,0.83987,0.76807
15568,17,f103_nyg_high_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_max,172.2144,11,0.83987,0.76807
15569,17,f103_approved_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_diff_max,171.85169,15,0.83987,0.76807
15570,17,f102_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_mean,171.83255,16,0.83987,0.76807
15364,17,f102_nyg_low_normal_DAYS_FIRST_DUE_s_app_DAYS_ID_PUBLISH_min,324.72425,20,0.83987,0.76807
15105,17,f101_completed_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_std,761.39569,40,0.83987,0.76807
15565,17,f101_nyg_high_AMT_CREDIT_d_app_AMT_ANNUITY_diff_mean,174.01866,16,0.83987,0.76807
15566,17,f101_completed_AMT_APPLICATION_s_app_AMT_GOODS_PRICE_diff_min,173.92099,15,0.83987,0.76807
15107,17,f103_nyg_high_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_mean,759.5527,30,0.83987,0.76807
15108,17,f101_completed_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_mean,758.48941,39,0.83987,0.76807
15397,17,f101_nyg_low_action_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,295.22902,18,0.83987,0.76807
15563,17,f102_approved_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_mean,176.34746,15,0.83987,0.76807
15097,17,f101_nyg_high_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max_div_min,805.47715,54,0.83987,0.76807
15561,17,f102_refused_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_min,177.04463,14,0.83987,0.76807
15101,17,f101_nyg_low_action_DAYS_DECISION_d_app_DAYS_BIRTH_mean,785.46246,40,0.83987,0.76807
15102,17,f105_future_payment_28m_mean,784.62886,39,0.83987,0.76807
15398,17,f101_nyg_low_normal_AMT_CREDIT_d_total_debt_diff_std,294.52131,25,0.83987,0.76807
15401,17,f101_nyg_middle_DAYS_DECISION_d_app_DAYS_REGISTRATION_std_div_mean,290.74939,24,0.83987,0.76807
15248,17,f103_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_mean,434.87473,27,0.83987,0.76807
15496,17,f102_approved_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,219.91162,16,0.83987,0.76807
15247,17,f104_nyg_high_DAYS_LAST_DUE_s_app_DAYS_LAST_PHONE_CHANGE_max,436.88247,31,0.83987,0.76807
15498,17,f102_nyg_low_normal_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max,218.04346,16,0.83987,0.76807
15499,17,f103_active_AMT_CREDIT_d_total_debt_diff_min,216.19354,15,0.83987,0.76807
15326,17,f101_approved_AMT_GOODS_PRICE_d_app_AMT_CREDIT_diff_std,359.71498,25,0.83987,0.76807
15319,17,f101_nyg_low_normal_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,364.57531,30,0.83987,0.76807
15246,17,f101_nyg_low_normal_DAYS_FIRST_DUE_d_app_DAYS_REGISTRATION_max,436.98221,32,0.83987,0.76807
15500,17,f103_nyg_high_DAYS_DECISION_s_app_DAYS_BIRTH_std,214.4467,10,0.83987,0.76807
15242,17,f101_refused_AMT_GOODS_PRICE_d_AMT_CREDIT_diff_mean,446.33586,32,0.83987,0.76807
15245,17,f101_nyg_low_normal_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_std,442.15195,26,0.83987,0.76807
15443,17,f101_completed_AMT_CREDIT_d_AMT_APPLICATION_pctchange_std,260.42211,19,0.83987,0.76807
15442,17,f101_nyg_middle_AMT_APPLICATION_s_app_AMT_CREDIT_diff_max,260.70942,20,0.83987,0.76807
15577,17,f101_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_EMPLOYED_std_div_mean,170.19745,11,0.83987,0.76807
15578,17,f101_active_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_diff_max,170.15744,14,0.83987,0.76807
15579,17,f101_nyg_high_AMT_GOODS_PRICE_d_total_debt_pctchange_std,168.25632,11,0.83987,0.76807
15122,17,f101_completed_AMT_CREDIT_d_AMT_ANNUITY_max_div_min,721.79506,52,0.83987,0.76807
15123,17,f101_approved_AMT_GOODS_PRICE_d_app_AMT_CREDIT_pctchange_min,718.34658,65,0.83987,0.76807
15574,17,f103_nyg_middle_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max,170.81156,13,0.83987,0.76807
15571,17,f103_nyg_high_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_min,171.39423,10,0.83987,0.76807
15116,17,f101_nyg_low_action_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_max,736.16394,41,0.83987,0.76807
15117,17,f101_refused_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max_div_min,735.40324,38,0.83987,0.76807
15119,17,f101_refused_AMT_ANNUITY_d_app_AMT_CREDIT_std_div_mean,732.41792,35,0.83987,0.76807
15114,17,f101_nyg_middle_cnt_paid_ratio_max,742.14704,50,0.83987,0.76807
15106,17,f101_refused_NAME_PORTFOLIO_XNA_mean,760.99933,41,0.83987,0.76807
15567,17,f101_nyg_middle_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_diff_min,173.37939,17,0.83987,0.76807
15575,17,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_min,170.76906,13,0.83987,0.76807
15576,17,f102_nyg_middle_AMT_ANNUITY_s_app_AMT_CREDIT_max,170.68596,13,0.83987,0.76807
15113,17,f103_refused_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_max,744.57708,41,0.83987,0.76807
15572,17,f101_nyg_low_normal_DAYS_DECISION_d_app_DAYS_EMPLOYED_std,171.36162,12,0.83987,0.76807
15365,17,f102_nyg_high_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_max,324.41155,20,0.83987,0.76807
15362,17,f101_nyg_low_action_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max,326.06039,22,0.83987,0.76807
15363,17,f101_active_AMT_APPLICATION_s_app_AMT_CREDIT_diff_mean,325.50606,27,0.83987,0.76807
15400,17,f101_nyg_high_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,292.58909,22,0.83987,0.76807
15366,17,f104_approved_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_max,321.63947,24,0.83987,0.76807
15402,17,f101_completed_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_max_div_min,290.11017,18,0.83987,0.76807
15501,17,f102_nyg_high_SELLERPLACE_AREA_mean,212.0621,12,0.83987,0.76807
15502,17,f101_nyg_middle_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,211.65908,17,0.83987,0.76807
15509,17,f101_completed_AMT_GOODS_PRICE_s_app_AMT_CREDIT_pctchange_std,207.35109,15,0.83987,0.76807
15241,17,f102_approved_AMT_APPLICATION_s_app_AMT_CREDIT_max,447.48075,33,0.83987,0.76807
15238,17,f101_nyg_high_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std,453.01391,27,0.83987,0.76807
15503,17,f101_completed_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,211.22362,16,0.83987,0.76807
15324,17,f103_nyg_high_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,361.65545,17,0.83987,0.76807
15327,17,f103_nyg_low_normal_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,358.45262,26,0.83987,0.76807
15441,17,f102_nyg_high_AMT_APPLICATION_s_app_AMT_ANNUITY_min,261.26881,17,0.83987,0.76807
15507,17,f103_refused_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_std,207.6607,13,0.83987,0.76807
15504,17,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_EMPLOYED_std_div_mean,208.98465,17,0.83987,0.76807
15505,17,f104_approved_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_diff_mean,208.95897,16,0.83987,0.76807
15239,17,f103_completed_AMT_ANNUITY_s_app_AMT_ANNUITY_diff_max,452.5367,22,0.83987,0.76807
15240,17,f101_refused_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_min,452.41439,26,0.83987,0.76807
15325,17,f102_approved_AMT_CREDIT_d_AMT_APPLICATION_pctchange_mean,360.26863,32,0.83987,0.76807
15328,17,f101_completed_AMT_GOODS_PRICE_d_app_AMT_CREDIT_std_div_mean,357.15691,29,0.83987,0.76807
15588,17,f103_refused_AMT_CREDIT_d_AMT_ANNUITY_pctchange_max,163.6023,10,0.83987,0.76807
15129,17,f101_approved_AMT_CREDIT_d_app_AMT_ANNUITY_pctchange_mean,673.15277,56,0.83987,0.76807
15130,17,f101_nyg_high_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,673.05041,38,0.83987,0.76807
15131,17,f101_approved_AMT_CREDIT_s_app_AMT_GOODS_PRICE_diff_std_div_mean,672.67682,48,0.83987,0.76807
15585,17,f103_nyg_middle_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_mean,164.49622,13,0.83987,0.76807
15586,17,f101_completed_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std,164.29115,11,0.83987,0.76807
15125,17,f101_refused_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,699.461,39,0.83987,0.76807
15127,17,f101_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_std_div_mean,683.70082,34,0.83987,0.76807
15132,17,f101_nyg_low_action_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_min,672.0045,37,0.83987,0.76807
15587,17,f104_nyg_middle_AMT_ANNUITY_d_app_AMT_CREDIT_min,163.60991,13,0.83987,0.76807
15582,17,f103_nyg_middle_AMT_CREDIT_min,167.5278,10,0.83987,0.76807
15583,17,f104_nyg_high_DAYS_DECISION_s_app_DAYS_BIRTH_mean,167.16924,12,0.83987,0.76807
15126,17,f101_completed_DAYS_LAST_DUE_s_app_DAYS_REGISTRATION_max_div_min,691.74938,55,0.83987,0.76807
15121,17,f101_active_DAYS_FIRST_DUE_s_app_DAYS_BIRTH_max,723.19657,57,0.83987,0.76807
15403,17,f103_completed_DAYS_TERMINATION_s_app_DAYS_ID_PUBLISH_max,288.72121,22,0.83987,0.76807
15361,17,f104_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_LAST_PHONE_CHANGE_max,327.69407,21,0.83987,0.76807
15584,17,f104_refused_DAYS_DECISION_d_app_DAYS_BIRTH_mean,166.8505,10,0.83987,0.76807
15581,17,f102_nyg_low_normal_AMT_CREDIT_s_app_AMT_ANNUITY_max,167.59486,12,0.83987,0.76807
15506,17,f102_nyg_low_normal_AMT_ANNUITY_s_app_AMT_ANNUITY_max,208.35614,15,0.83987,0.76807
15237,17,f104_completed_DAYS_DECISION_s_app_DAYS_REGISTRATION_min,455.36027,30,0.83987,0.76807
15513,17,f103_refused_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std,205.9318,10,0.83987,0.76807
15235,17,f101_nyg_high_DAYS_TERMINATION_s_app_DAYS_EMPLOYED_min,458.35176,38,0.83987,0.76807
15231,17,f104_completed_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_min,461.42099,35,0.83987,0.76807
15232,17,f104_active_cnt_unpaid_max,461.04703,25,0.83987,0.76807
15514,17,f101_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_max,205.83055,17,0.83987,0.76807
15330,17,f101_active_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max,356.15598,29,0.83987,0.76807
15329,17,f103_nyg_high_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_max,356.77633,16,0.83987,0.76807
15233,17,f104_nyg_high_DAYS_LAST_DUE_s_DAYS_LAST_DUE_1ST_VERSION_mean,458.84569,25,0.83987,0.76807
15228,17,f101_active_DAYS_DECISION_s_app_DAYS_EMPLOYED_min,463.11754,29,0.83987,0.76807
15229,17,f104_nyg_high_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,462.28493,23,0.83987,0.76807
15510,17,f101_nyg_middle_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_diff_max,206.747,18,0.83987,0.76807
15511,17,f101_active_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,206.7128,12,0.83987,0.76807
15512,17,f101_approved_AMT_ANNUITY_d_app_AMT_ANNUITY_diff_max_div_min,206.51561,17,0.83987,0.76807
15439,17,f103_completed_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_LAST_PHONE_CHANGE_min,262.57382,21,0.83987,0.76807
15440,17,f101_nyg_high_AMT_APPLICATION_s_app_AMT_CREDIT_diff_min,262.49415,18,0.83987,0.76807
15145,17,f101_nyg_low_normal_DAYS_LAST_DUE_s_app_DAYS_EMPLOYED_min,641.0472,45,0.83987,0.76807
15143,17,f105_past_payment_23m_mean,644.69636,50,0.83987,0.76807
15144,17,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_mean,642.93793,42,0.83987,0.76807
15592,17,f101_nyg_high_AMT_CREDIT_d_total_debt_diff_std,161.09639,12,0.83987,0.76807
15593,17,f103_approved_AMT_CREDIT_d_app_AMT_CREDIT_pctchange_std,160.9623,11,0.83987,0.76807
15590,17,f103_approved_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std_div_mean,161.82759,12,0.83987,0.76807
15591,17,f102_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,161.68844,15,0.83987,0.76807
15589,17,f101_completed_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_max_div_min,163.32851,12,0.83987,0.76807
15134,17,f101_nyg_middle_AMT_CREDIT_s_app_AMT_GOODS_PRICE_diff_max,668.18979,44,0.83987,0.76807
15138,17,f101_completed_AMT_GOODS_PRICE_d_AMT_CREDIT_pctchange_min,655.37014,58,0.83987,0.76807
15139,17,f103_active_DAYS_LAST_DUE_d_app_DAYS_ID_PUBLISH_max,654.82427,32,0.83987,0.76807
15128,17,f103_completed_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,675.59423,44,0.83987,0.76807
15137,17,f101_active_DAYS_DECISION_d_app_DAYS_REGISTRATION_mean,661.39408,50,0.83987,0.76807
15404,17,f104_approved_DAYS_FIRST_DUE_s_app_DAYS_EMPLOYED_min,286.37414,23,0.83987,0.76807
15230,17,f103_completed_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,461.57078,26,0.83987,0.76807
15226,17,f101_refused_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,468.10313,32,0.83987,0.76807
15705,17,f103_nyg_low_normal_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_mean,111.93437,10,0.83987,0.76807
15706,17,f102_approved_DAYS_TERMINATION_d_app_DAYS_EMPLOYED_mean,111.1138,10,0.83987,0.76807
15225,17,f101_refused_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_mean,468.33333,32,0.83987,0.76807
15701,17,f104_nyg_middle_AMT_CREDIT_s_app_AMT_CREDIT_pctchange_mean,113.77201,10,0.83987,0.76807
15224,17,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_max_div_min,470.70788,35,0.83987,0.76807
15227,17,f102_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_mean,465.36363,35,0.83987,0.76807
15436,17,f102_nyg_middle_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_min,265.50623,22,0.83987,0.76807
15332,17,f101_refused_AMT_APPLICATION_s_app_AMT_GOODS_PRICE_pctchange_max,353.02271,28,0.83987,0.76807
15221,17,f101_approved_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,473.01319,35,0.83987,0.76807
15222,17,f101_active_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_min,471.82383,40,0.83987,0.76807
15223,17,f102_approved_AMT_CREDIT_s_app_AMT_CREDIT_min,471.77547,37,0.83987,0.76807
15428,17,f101_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_diff_std,267.93069,20,0.83987,0.76807
15429,17,f102_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_REGISTRATION_mean,267.9062,22,0.83987,0.76807
15437,17,f104_approved_DAYS_DECISION_s_app_DAYS_REGISTRATION_mean,264.90973,20,0.83987,0.76807
15438,17,f101_active_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_diff_min,264.83271,20,0.83987,0.76807
15427,17,f102_nyg_low_normal_DAYS_DECISION_s_app_DAYS_EMPLOYED_mean,268.32034,24,0.83987,0.76807
15150,17,f102_refused_NAME_TYPE_SUITE_Unaccompanied_sum,622.10366,30,0.83987,0.76807
15152,17,f101_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_mean,619.97881,42,0.83987,0.76807
15600,17,f102_nyg_high_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,156.50612,11,0.83987,0.76807
15516,17,f101_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_mean,204.1357,17,0.83987,0.76807
15596,17,f104_nyg_middle_AMT_CREDIT_d_total_debt_diff_mean,157.7372,12,0.83987,0.76807
15517,17,f101_nyg_low_normal_AMT_GOODS_PRICE_d_app_AMT_CREDIT_diff_mean,203.46998,15,0.83987,0.76807
15148,17,f101_refused_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_mean,623.99089,33,0.83987,0.76807
15595,17,f102_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,159.68457,13,0.83987,0.76807
15141,17,f103_completed_DAYS_DECISION_s_app_DAYS_BIRTH_mean,645.82529,44,0.83987,0.76807
15594,17,f101_nyg_high_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_std,159.99794,11,0.83987,0.76807
15405,17,f102_completed_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_REGISTRATION_max,283.7831,20,0.83987,0.76807
15406,17,f103_active_AMT_CREDIT_s_app_AMT_GOODS_PRICE_min,283.41877,17,0.83987,0.76807
15358,17,f101_refused_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_std,331.99885,16,0.83987,0.76807
15686,17,f101_nyg_high_DAYS_FIRST_DUE_s_app_DAYS_EMPLOYED_std,119.38582,10,0.83987,0.76807
15678,17,f104_completed_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max,120.87751,10,0.83987,0.76807
15679,17,f103_approved_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_max_div_min,120.84468,10,0.83987,0.76807
15676,17,f104_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_max,121.90509,11,0.83987,0.76807
15219,17,f101_approved_AMT_APPLICATION_s_app_AMT_ANNUITY_diff_max,477.07475,40,0.83987,0.76807
15695,17,f102_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,116.8236,10,0.83987,0.76807
15218,17,f001_DAYS_ID_PUBLISH-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,478.06881,40,0.83987,0.76807
15690,17,f104_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_max,118.21855,10,0.83987,0.76807
15434,17,f101_refused_AMT_CREDIT_d_app_AMT_ANNUITY_pctchange_std,266.73979,16,0.83987,0.76807
15435,17,f102_refused_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,266.66005,17,0.83987,0.76807
15420,17,f101_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_mean,269.96683,21,0.83987,0.76807
15421,17,f101_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_std,269.92574,20,0.83987,0.76807
15333,17,f101_nyg_low_normal_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_std,352.06,24,0.83987,0.76807
15682,17,f104_approved_AMT_CREDIT_s_app_AMT_GOODS_PRICE_diff_min,120.16589,10,0.83987,0.76807
15331,17,f102_active_DAYS_FIRST_DUE_s_app_DAYS_ID_PUBLISH_min,354.95684,27,0.83987,0.76807
15337,17,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_CREDIT_diff_max,351.21978,27,0.83987,0.76807
15338,17,f103_active_AMT_CREDIT_d_AMT_ANNUITY_diff_max,350.64229,19,0.83987,0.76807
15334,17,f103_active_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_min,351.89915,18,0.83987,0.76807
